species,percentage_darker,percentage_darker,percentage_darker,percentage_darker,mean_wing_intensity,mean_wing_intensity,mean_wingtip_intensity,mean_wingtip_intensity,mean_darker_wingtip_intensity,mean_darker_wingtip_intensity,wingtip_pixel_count,wingtip_pixel_count,darker_wingtip_pixels,darker_wingtip_pixels
,mean,std,min,max,mean,std,mean,std,mean,std,sum,mean,sum,mean
Glaucous_Winged_Gull,85.05939575215075,16.682604638061477,21.039903264812576,100.0,181.69308776195672,20.465518475382165,133.64724922877375,22.215019912689467,122.51620838447194,19.798882912711083,682918,6566.5192307692305,593568,5707.384615384615
Slaty_Backed_Gull,76.81943456808172,22.910406810689018,9.69635967119611,100.0,155.43875744189057,31.001492337496487,120.3794159451928,12.164775830335474,104.37167845646094,19.916507931534564,2382304,21082.33628318584,1906684,16873.309734513274
