species,mean_intensity,mean_intensity,mean_intensity,mean_intensity,mean_intensity,std_intensity,std_intensity,skewness,skewness,kurtosis,kurtosis,pixel_count,pixel_count
,mean,std,min,max,median,mean,std,mean,std,mean,std,sum,mean
Glaucous_Winged_Gull,181.69308776195672,20.465518475382165,95.61106815420302,233.48362584706115,183.68266535603158,34.96949537294343,8.757813480230913,-0.12568297148676025,0.5766362888605945,0.025221567625568802,1.289751844959271,10929811,105094.33653846153
Slaty_Backed_Gull,147.94939415367827,27.84690627041449,56.5434474706446,208.90990592913872,148.65937561185353,72.59759875195124,16.46648238291065,-0.3930679665711147,0.44193169272591215,-1.0141327471375252,0.8100418877385999,69920574,618766.1415929204
