region,species,mean_intensity,std_intensity,entropy,energy,uniformity,contrast,homogeneity,mean_ones,ones_entropy,ones_energy,mean_transitions,transitions_entropy,transitions_energy
wing,Slaty_Backed_Gull,73.98076904194022,22.742068043598763,3.7325813995806083,0.16462020242951586,0.16462020242951586,69.70567738785918,0.157636518908705,2.484693178878505,1.6596152284788768,0.4045128846395968,3.276070733644861,1.2359677603645367,0.5009174696081895
wing,Glaucous_Winged_Gull,154.09533885381944,19.952831305027328,3.334750557996976,0.23961112926738187,0.23961112926738187,82.6627327191358,0.14205734074333132,2.464029393163266,1.6527674229473681,0.423113093365726,3.280987276938776,1.2423738907463386,0.5122430469885807
wingtip,Slaty_Backed_Gull,81.44132772651052,61.06316313447117,3.781192190278801,0.13544517677714918,0.13544517677714918,59.950818758028525,0.1670807741618351,2.5151694308181822,1.6133955583978294,0.4100247901193442,3.2529531139999994,1.1968783549312645,0.5006687286978484
wingtip,Glaucous_Winged_Gull,154.21369419147564,26.010690477599937,3.493374502329259,0.20357319187020076,0.20357319187020076,82.514229709394,0.14038188601844243,2.4363748701030925,1.6974321387426137,0.40192991321798266,3.224419808247423,1.2624656437767885,0.4961337994081528
head,Slaty_Backed_Gull,169.63402058682615,34.90996992414323,4.031592743292141,0.10599356901939957,0.10599356901939957,61.4789994224883,0.18996779304579953,2.4481040886021503,1.7126221798770394,0.37731679911580585,3.199761416344086,1.246972176216624,0.48249860556427826
head,Glaucous_Winged_Gull,187.96589062589103,37.68311003664186,3.9094187301690613,0.12533575096012994,0.12533575096012994,71.37792357599807,0.18045993476668595,2.3947619430851064,1.734899688848675,0.37408805892014974,3.1485125402127663,1.2624923243906148,0.4772118567593172
