region,species,mean_intensity,std_intensity,entropy,energy,uniformity,contrast,homogeneity,mean_ones,ones_entropy,ones_energy,mean_transitions,transitions_entropy,transitions_energy
wing,Slaty_Backed_Gull,76.44671303497242,21.518596584222802,3.7336462346074275,0.16442663476347788,0.16442663476347788,69.68560163368936,0.15771412003147353,2.4845974803738304,1.6598119371613287,0.4043931359978536,3.2759487044859807,1.2362605458653553,0.5007857586657666
wing,Glaucous_Winged_Gull,153.32233674185738,19.062934032002516,3.333916769040201,0.23977673736214447,0.23977673736214447,82.66717704190596,0.14204141715202656,2.4643139897959183,1.652047016597451,0.4233999982567656,3.2813693822448986,1.2419288307080627,0.5124015279200478
wingtip,Slaty_Backed_Gull,83.31603501167724,57.65519475626429,3.781664704174708,0.1353349504283833,0.1353349504283833,59.92940993634302,0.16715262981419504,2.514826577818183,1.6134708368108912,0.4099246241896077,3.252525723636363,1.1971967255276939,0.5005117596557647
wingtip,Glaucous_Winged_Gull,153.18036880001915,24.94601889043048,3.492598291048594,0.20370277984332535,0.20370277984332535,82.50226062316142,0.1403509090312463,2.436718532886597,1.6970306816031566,0.402060017802039,3.224634918762886,1.2623290373068694,0.49615218077778933
head,Slaty_Backed_Gull,166.71640343556095,33.03442239916358,4.0309692190315625,0.10607896990062642,0.10607896990062642,61.4699615048338,0.189918768388469,2.4481464323655917,1.7123393187491303,0.37738077886032034,3.200217184301075,1.2466613546623764,0.48262658167436023
head,Glaucous_Winged_Gull,185.35863665872606,35.82193337478978,3.908965414655149,0.12541384242080172,0.12541384242080172,71.36631481866769,0.18035615286777504,2.394738361170212,1.734671467414733,0.37419402646110234,3.1489985729787238,1.2625813543413633,0.4772635574977477
