region,species,mean_intensity,std_intensity,entropy,energy,uniformity,contrast,homogeneity,mean_ones,ones_entropy,ones_energy,mean_transitions,transitions_entropy,transitions_energy
wing,Slaty_Backed_Gull,77.41320148102382,22.36760424571245,3.3759466614839924,0.3265289123011212,0.3265289123011212,4905.862608741789,0.02984352829264433,12.182937541818184,4.537324833006038,0.04627239537498269,2.7954720199982894,1.7219881512613835,0.37189079182151197
wing,Glaucous_Winged_Gull,152.55374525338203,19.289687697074825,3.160758331878154,0.36291225707519786,0.36291225707519786,3538.5343895884303,0.04304652872211713,11.340841309696968,4.605176474642507,0.04220478367624071,3.0946942044401795,1.9220157749507054,0.3092374918907549
wingtip,Slaty_Backed_Gull,83.16503200281885,57.396665079759224,3.557156129521974,0.2982176310236193,0.2982176310236193,5606.913214720161,0.02505852326313507,12.350865199734514,4.387222936930617,0.05722365517998304,2.6920314003467207,1.5943149741837939,0.4261628084820859
wingtip,Glaucous_Winged_Gull,152.32995998240037,25.087378986223275,3.0255350991227328,0.3929372341624179,0.3929372341624179,3833.119472725309,0.04564026374280775,11.193331883061223,4.5814636894838365,0.043822607465510664,2.9279417099099314,1.8197748456032135,0.3385106898125506
head,Slaty_Backed_Gull,167.0324403335892,33.220890762383476,3.4891590401492065,0.29301042342005246,0.29301042342005246,5252.936224098034,0.029026574891643356,11.781845865684211,4.422452062734038,0.05383842824836236,2.5213733856948615,1.379332403529413,0.4904146006519843
head,Glaucous_Winged_Gull,185.3467229462851,35.95865971319472,3.758997367828879,0.2500079510862701,0.2500079510862701,6514.635156266635,0.024515403004941254,10.553251546,4.434745838936457,0.05215868897457523,2.653800731040109,1.5182605329706576,0.4459324385849534
