species,mean_wing_intensity,mean_wingtip_intensity,pct_darker_pixels,pct_0_10,pct_10_20,pct_20_30,pct_30_40,pct_40_50,pct_50_60,pct_60_70,pct_70_80,pct_80_90,pct_90_100,pct_100_110,pct_110_120,pct_120_130,pct_130_140,pct_140_150,pct_150_160,pct_160_170,pct_170_180,pct_180_190,pct_190_200,pct_200_210,pct_210_220,pct_220_230,pct_230_240,pct_240_255,pct_diff_gt_10,pct_diff_gt_20,pct_diff_gt_30,pct_diff_gt_40,pct_diff_gt_50,pct_diff_gt_60,pct_diff_gt_70,pct_diff_gt_80,pct_diff_gt_90,pct_diff_gt_100,pct_dark_lt_30,pct_dark_lt_40,pct_dark_lt_50,pct_dark_lt_60,dark_lt_30,dark_lt_40,dark_lt_50,dark_lt_60,diff_gt_10,diff_gt_20,diff_gt_30,diff_gt_40,diff_gt_50,diff_gt_60,diff_gt_70,diff_gt_80,diff_gt_90,diff_gt_100
Glaucous_Winged_Gull,153.87047985595675,155.35832960866858,47.70777045166619,0.003173945134963804,0.016204760872201913,0.0661740269318645,0.18646788324500674,0.2962664498559178,0.590145581867646,1.1532611416755094,1.715440612925398,2.9179995110093357,4.584286549189989,5.394151396340444,4.986340310677738,5.0162774417699065,6.241118690437092,7.342245279422442,8.812095890051753,9.748412672115307,10.357944206771364,9.458661419521109,7.3399803679096784,4.968671098182437,3.739998190879089,2.4279643643026074,1.4580726762766345,1.1551778910286996,33.04011096569847,21.46450519689159,14.456429790933488,9.67251292660367,6.0022227201476355,3.6916293255009385,2.1919209582479886,1.1180329036826613,0.5172860909053579,0.17534049493140333,0.08555273293903021,0.27202061618403695,0.5682870660399547,1.1584326479076006,8.129032258064516,29.870967741935484,66.04301075268818,142.25806451612902,9215.774193548386,5730.731182795699,3201.4086021505377,1997.6021505376343,1194.52688172043,714.010752688172,378.4731182795699,189.61290322580646,74.95698924731182,19.892473118279568
Slaty_Backed_Gull,73.54253008006856,81.57578348051396,56.69295473356241,4.447570669238133,10.915473316310905,9.880414997262887,8.153504494646853,7.749464838601374,6.998368837633466,6.2318431145950575,5.997561354294366,5.223880726071764,4.237223421477723,3.5550285027059347,2.825280232060907,2.178729834875352,1.7840225364658269,1.6853487500286022,1.4568194422256289,1.354112247872757,1.511463506541903,1.9206352419615145,2.5304319888933295,2.8267683995999877,3.0811825191187765,2.2537111278104285,0.9404000666248888,0.2587505346384931,48.22049877659128,39.616355865078035,31.233775553696326,23.39511190368777,16.372392791866396,10.498350641135254,6.352638246501919,3.2034934827422976,1.0737266223717532,0.2937215174467287,25.243458982811926,33.396963477458776,41.14642831606015,48.14479715369362,73591.56730769231,98246.28846153847,121369.125,141375.0673076923,135625.21153846153,111519.10576923077,86493.21153846153,63770.625,43424.46153846154,27818.19230769231,16770.06730769231,8141.432692307692,2449.846153846154,417.91346153846155
